"","tag","sji","prior","targetP","act","tagFile"
"9360","ruby-on-rails",0.191440119950038,-5.70478197498928,0,-5.51334185503925,"208/6208"
"9361","content",2.71514223453427,-8.01035958891978,1,-5.29521735438551,"209/2209"
"9362","master-pages",2.71514223453427,-8.01035958891978,1,-5.29521735438551,"209/2209"
"9363",".net",0.429841734174298,-3.36147489247532,1,-2.93163315830102,"209/2209"
"9364","c#",0.345991768387047,-3.18255756219409,1,-2.83656579380704,"209/2209"
"9365","asp.net",0.514809181935785,-3.89623231952182,1,-3.38142313758604,"209/2209"
"9366","javascript",0.336139649403434,-4.53427819087834,0,-4.19813854147491,"209/2209"
"9367","language-agnostic",0.0401571027747763,-4.06179436210342,0,-4.02163725932864,"209/2209"
"9368","database",-0.0317321899462449,-3.96657882911733,0,-3.99831101906357,"209/2209"
"9369","visual-studio",0.0865782119336978,-4.33410148089045,0,-4.24752326895676,"209/2209"
"9370","java",0.0722569791847109,-4.30844736888416,0,-4.23619038969945,"209/2209"
"9371","sql-server",-0.0592274310929891,-4.04203860952016,0,-4.10126604061315,"209/2209"
"9372","sql",0.0549886008090782,-4.30844736888416,0,-4.25345876807508,"209/2209"
"9373","php",-0.00860520144703563,-4.18898111451695,0,-4.19758631596399,"209/2209"
"9374","python",0.0896188128841701,-4.41515242255967,0,-4.3255336096755,"209/2209"
"9375","html",0.201152600749794,-4.74392828019463,0,-4.54277567944483,"209/2209"
"9376","ruby",0.236344965644638,-4.82464033193599,0,-4.58829536629135,"209/2209"
"9377","css",0.306597962816154,-5.00829923429871,0,-4.70170127148255,"209/2209"
"9378","web",0.195446481076677,-4.78348372138451,0,-4.58803724030783,"209/2209"
"9379","windows",0.00761990718752996,-4.41515242255967,0,-4.40753251537214,"209/2209"
"9380","c++",0.0719137118375817,-4.70585311209481,0,-4.63393940025722,"209/2209"
"9381","svn",-0.0334265749983985,-4.47298242809712,0,-4.50640900309552,"209/2209"
"9382","mysql",0.0410350877707933,-4.70585311209481,0,-4.66481802432401,"209/2209"
"9383","version-control",0.192922812681176,-5.11432775265339,0,-4.92140493997221,"209/2209"
"9384","unix",0.217080862581907,-5.17182000058089,0,-4.95473913799899,"209/2209"
"9385","http",0.493733972649978,-5.81047543554781,0,-5.31674146289783,"209/2209"
"9386","linq",0.339518195022386,-5.52179419565237,0,-5.18227600062998,"209/2209"
"9387","web-development",0.31032914012988,-5.52179419565237,0,-5.21146505552249,"209/2209"
"9388",".net-3.5",0.347200621872874,-5.60913873939504,0,-5.26193811752216,"209/2209"
"9389","unit-testing",0.0511651247612234,-4.95917490137094,0,-4.90800977660972,"209/2209"
"9390","vb.net",0.089014639309281,-5.05992658581313,0,-4.97091194650385,"209/2209"
"9391","firefox",0.439057727004184,-5.92859130528947,0,-5.48953357828529,"209/2209"
"9392","c",0.022496328144974,-5.00829923429871,0,-4.98580290615373,"209/2209"
"9393","flash",0.486002757233997,-6.06245542125761,0,-5.57645266402361,"209/2209"
"9394","web-services",0.254850207930199,-5.60913873939504,0,-5.35428853146484,"209/2209"
"9395","linux",-0.0479149482568509,-4.95917490137094,0,-5.0070898496278,"209/2209"
"9396","winforms",0.237937177488392,-5.60913873939504,0,-5.37120156190664,"209/2209"
"9397","testing",0.163028375221595,-5.44141821018871,0,-5.27838983496711,"209/2209"
"9398","performance",0.032973210790076,-5.17182000058089,0,-5.13884678979082,"209/2209"
"9399","flex",0.121125690734239,-5.44141821018871,0,-5.32029251945447,"209/2209"
"9400","browser",0.279793760724794,-5.81047543554781,0,-5.53068167482301,"209/2209"
"9401","parsing",4.74579218303388,-7.31688034792179,1,-2.57108816488791,"209/6209"
"9402","csv",3.73119103983289,-5.92859130528947,1,-2.19740026545658,"209/6209"
"9403","language-agnostic",2.02219056983967,-4.06179436210342,1,-2.03960379226375,"209/6209"
"9404",".net",0.380554969350829,-3.36147489247532,0,-2.98091992312449,"209/6209"
"9405","c#",0.138521801967047,-3.18255756219409,0,-3.04403576022704,"209/6209"
"9406","database",0.414310876742122,-3.96657882911733,0,-3.55226795237521,"209/6209"
"9407","sql",0.543192430399758,-4.30844736888416,0,-3.7652549384844,"209/6209"
"9408","asp.net",0.347428532274853,-3.89623231952182,0,-3.54880378724697,"209/6209"
"9409","sql-server",0.146339781667173,-4.04203860952016,0,-3.89569882785299,"209/6209"
"9410","xml",0.686064443681793,-5.52179419565237,0,-4.83572975197057,"209/6209"
"9411","javascript",0.222706258298781,-4.53427819087834,0,-4.31157193257956,"209/6209"
"9412","python",0.118643430752246,-4.41515242255967,0,-4.29650899180742,"209/6209"
"9413","php",-0.00271969848937952,-4.18898111451695,0,-4.19170081300633,"209/6209"
"9414","java",0.0456654842159084,-4.30844736888416,0,-4.26278188466825,"209/6209"
"9415","mysql",0.182977930370901,-4.70585311209481,0,-4.52287518172391,"209/6209"
"9416","windows",0.00574903643565377,-4.41515242255967,0,-4.40940338612401,"209/6209"
"9417","string",0.700635030626344,-6.06245542125761,0,-5.36182039063126,"209/6209"
"9418","visual-studio",-0.106772409407224,-4.33410148089045,0,-4.44087389029768,"209/6209"
"9419","html",0.0315931764747613,-4.74392828019463,0,-4.71233510371987,"209/6209"
"9420","web",0.0468222220886091,-4.78348372138451,0,-4.7366614992959,"209/6209"
"9421","regex",0.532297221984005,-5.92859130528947,0,-5.39629408330547,"209/6209"
"9422","c++",-0.0301836878441507,-4.70585311209481,0,-4.73603679993896,"209/6209"
"9423","svn",-0.153839911965714,-4.47298242809712,0,-4.62682234006283,"209/6209"
"9424","gui",0.113246332965874,-5.17182000058089,0,-5.05857366761502,"209/6209"
"9425","vb.net",0.0617455259791072,-5.05992658581313,0,-4.99818105983403,"209/6209"
"9426","linux",0.00860598594051107,-4.95917490137094,0,-4.95056891543043,"209/6209"
"9427","ruby",-0.0530742814292969,-4.82464033193599,0,-4.87771461336529,"209/6209"
"9428","productivity",0.566744982117014,-6.21693871376047,0,-5.65019373164346,"209/6209"
"9429","scripting",0.495040830584365,-6.06245542125761,0,-5.56741459067324,"209/6209"
"9430","firefox",0.414835292611023,-5.92859130528947,0,-5.51375601267845,"209/6209"
"9431","c",-0.0228003113613874,-5.00829923429871,0,-5.0310995456601,"209/6209"
"9432","css",-0.0238134857074511,-5.00829923429871,0,-5.03211272000616,"209/6209"
"9433","tools",-0.0484194855084618,-4.95917490137094,0,-5.00759438687941,"209/6209"
"9434","unit-testing",-0.0745774662498484,-4.95917490137094,0,-5.03375236762079,"209/6209"
"9435","unix",-0.00227819712745005,-5.17182000058089,0,-5.17409819770834,"209/6209"
"9436","version-control",-0.0383153818723894,-5.11432775265339,0,-5.15264313452577,"209/6209"
"9437","performance",-0.0383153818723894,-5.17182000058089,0,-5.21013538245328,"209/6209"
"9438","books",0.10601628369417,-5.52179419565237,0,-5.4157779119582,"209/6209"
"9439","linq",0.079875871778675,-5.52179419565237,0,-5.44191832387369,"209/6209"
"9440","winforms",0.104841190694726,-5.60913873939504,0,-5.50429754870031,"209/6209"
"9441","nintendo-ds",6.1198512191264,-8.01035958891978,1,-1.89050836979338,"209/7209"
"9442","game-development",5.07002909462773,-6.91108306907481,1,-1.84105397444708,"209/7209"
"9443","c",3.26295801774035,-5.00829923429871,1,-1.74534121655835,"209/7209"
"9444","c++",2.91406317241031,-4.70585311209481,1,-1.7917899396845,"209/7209"
"9445","c#",0.0409500689362985,-3.18255756219409,0,-3.14160749325779,"209/7209"
"9446",".net",-0.00156412705418735,-3.36147489247532,0,-3.3630390195295,"209/7209"
"9447","asp.net",-0.0161444204350558,-3.89623231952182,0,-3.91237673995688,"209/7209"
"9448","database",-0.00710299033860126,-3.96657882911733,0,-3.97368181945593,"209/7209"
"9449","sql-server",-0.0151267701503736,-4.04203860952016,0,-4.05716537967054,"209/7209"
"9450","javascript",0.10968247788219,-4.53427819087834,0,-4.42459571299615,"209/7209"
"9451","python",0.0430625975297813,-4.41515242255967,0,-4.37208982502989,"209/7209"
"9452","php",-0.0637243152957662,-4.18898111451695,0,-4.25270542981272,"209/7209"
"9453","sql",-0.0214341342868088,-4.30844736888416,0,-4.32988150317097,"209/7209"
"9454","java",-0.0281862215526081,-4.30844736888416,0,-4.33663359043677,"209/7209"
"9455","visual-studio",-0.0424566549062785,-4.33410148089045,0,-4.37655813579673,"209/7209"
"9456","windows",-0.0105790047185342,-4.41515242255967,0,-4.4257314272782,"209/7209"
"9457","language-agnostic",-0.175741309405148,-4.06179436210342,0,-4.23753567150857,"209/7209"
"9458","svn",-0.00285511596563768,-4.47298242809712,0,-4.47583754406276,"209/7209"
"9459","mysql",0.0416727325014786,-4.70585311209481,0,-4.66418037959333,"209/7209"
"9460","ruby",0.0446677508536278,-4.82464033193599,0,-4.77997258108236,"209/7209"
"9461","html",-0.00782710485059369,-4.74392828019463,0,-4.75175538504522,"209/7209"
"9462","css",0.0767184563537002,-5.00829923429871,0,-4.93158077794501,"209/7209"
"9463","web",-0.0417027896061579,-4.78348372138451,0,-4.82518651099067,"209/7209"
"9464","vb.net",0.0608898507888939,-5.05992658581313,0,-4.99903673502424,"209/7209"
"9465","linux",-0.00148447433795756,-4.95917490137094,0,-4.9606593757089,"209/7209"
"9466","unit-testing",-0.0559584282644966,-4.95917490137094,0,-5.01513332963544,"209/7209"
"9467","oop",0.0987688449877157,-5.36697684913375,0,-5.26820800414603,"209/7209"
"9468","tools",-0.0914608887873316,-4.95917490137094,0,-5.05063579015828,"209/7209"
"9469","version-control",-0.024876641655246,-5.11432775265339,0,-5.13920439430863,"209/7209"
"9470","gui",-0.025865276347328,-5.17182000058089,0,-5.19768527692822,"209/7209"
"9471","unix",-0.0837888632199229,-5.17182000058089,0,-5.25560886380082,"209/7209"
"9472","flex",0.0265027257843069,-5.44141821018871,0,-5.4149154844044,"209/7209"
"9473","xml",0.0487613588193959,-5.52179419565237,0,-5.47303283683297,"209/7209"
"9474","mvc",0.0461279728638476,-5.52179419565237,0,-5.47566622278852,"209/7209"
"9475","data-structures",0.109029664212181,-5.70478197498928,0,-5.5957523107771,"209/7209"
"9476","performance",-0.140723815400436,-5.17182000058089,0,-5.31254381598133,"209/7209"
"9477","books",0,-5.52179419565237,0,-5.52179419565237,"209/7209"
"9478","asp.net-mvc",0.0706168680546931,-5.70478197498928,0,-5.63416510693459,"209/7209"
"9479","web-services",0,-5.60913873939504,0,-5.60913873939504,"209/7209"
"9480","iis",0.016220797266437,-5.70478197498928,0,-5.68856117772285,"209/7209"
"9481","email",4.9858280564468,-6.21693871376047,1,-1.23111065731368,"210/6210"
"9482",".net",2.22982346222255,-3.36147489247532,1,-1.13165143025277,"210/6210"
"9483","user-interface",2.56837337692956,-6.39959277263563,0,-3.83121939570607,"210/6210"
"9484","validation",2.69634006399816,-6.91108306907481,0,-4.21474300507665,"210/6210"
"9485","regex",2.1683137268735,-5.92859130528947,0,-3.76027757841597,"210/6210"
"9486","c#",0,-3.18255756219409,0,-3.18255756219409,"210/6210"
"9487","asp.net",0,-3.89623231952182,0,-3.89623231952182,"210/6210"
"9488","database",0,-3.96657882911733,0,-3.96657882911733,"210/6210"
"9489","sql-server",0,-4.04203860952016,0,-4.04203860952016,"210/6210"
"9490","language-agnostic",0,-4.06179436210342,0,-4.06179436210342,"210/6210"
"9491","php",0,-4.18898111451695,0,-4.18898111451695,"210/6210"
"9492","sql",0,-4.30844736888416,0,-4.30844736888416,"210/6210"
"9493","java",0,-4.30844736888416,0,-4.30844736888416,"210/6210"
"9494","visual-studio",0,-4.33410148089045,0,-4.33410148089045,"210/6210"
"9495","windows",0,-4.41515242255967,0,-4.41515242255967,"210/6210"
"9496","python",0,-4.41515242255967,0,-4.41515242255967,"210/6210"
"9497","svn",0,-4.47298242809712,0,-4.47298242809712,"210/6210"
"9498","javascript",0,-4.53427819087834,0,-4.53427819087834,"210/6210"
"9499","mysql",0,-4.70585311209481,0,-4.70585311209481,"210/6210"
"9500","c++",0,-4.70585311209481,0,-4.70585311209481,"210/6210"
"9501","html",0,-4.74392828019463,0,-4.74392828019463,"210/6210"
"9502","web",0,-4.78348372138451,0,-4.78348372138451,"210/6210"
"9503","ruby",0,-4.82464033193599,0,-4.82464033193599,"210/6210"
"9504","linux",0,-4.95917490137094,0,-4.95917490137094,"210/6210"
"9505","tools",0,-4.95917490137094,0,-4.95917490137094,"210/6210"
"9506","unit-testing",0,-4.95917490137094,0,-4.95917490137094,"210/6210"
"9507","css",0,-5.00829923429871,0,-5.00829923429871,"210/6210"
"9508","c",0,-5.00829923429871,0,-5.00829923429871,"210/6210"
"9509","vb.net",0,-5.05992658581313,0,-5.05992658581313,"210/6210"
"9510","version-control",0,-5.11432775265339,0,-5.11432775265339,"210/6210"
"9511","performance",0,-5.17182000058089,0,-5.17182000058089,"210/6210"
"9512","unix",0,-5.17182000058089,0,-5.17182000058089,"210/6210"
"9513","gui",0,-5.17182000058089,0,-5.17182000058089,"210/6210"
"9514","oop",0,-5.36697684913375,0,-5.36697684913375,"210/6210"
"9515","flex",0,-5.44141821018871,0,-5.44141821018871,"210/6210"
"9516","security",0,-5.44141821018871,0,-5.44141821018871,"210/6210"
"9517","testing",0,-5.44141821018871,0,-5.44141821018871,"210/6210"
"9518","linq",0,-5.52179419565237,0,-5.52179419565237,"210/6210"
"9519","xml",0,-5.52179419565237,0,-5.52179419565237,"210/6210"
"9520","web-development",0,-5.52179419565237,0,-5.52179419565237,"210/6210"
"9521","convert",2.15725036011168,-7.31688034792179,1,-5.15962998781011,"211/7211"
"9522","sqlite",1.71800251457255,-6.39959277263563,1,-4.68159025806308,"211/7211"
"9523","sql",0.773553957099264,-4.30844736888416,1,-3.5348934117849,"211/7211"
"9524","database",0.615315411962928,-3.96657882911733,1,-3.3512634171544,"211/7211"
"9525",".net",0.191815289536624,-3.36147489247532,0,-3.16965960293869,"211/7211"
"9526","mysql",0.77904557630724,-4.70585311209481,1,-3.92680753578757,"211/7211"
"9527","language-agnostic",0.207923695688497,-4.06179436210342,0,-3.85387066641492,"211/7211"
"9528","sql-server",0.191965832576801,-4.04203860952016,0,-3.85007277694336,"211/7211"
"9529","c#",-0.194099976116628,-3.18255756219409,0,-3.37665753831072,"211/7211"
"9530","python",0.189914418733409,-4.41515242255967,0,-4.22523800382626,"211/7211"
"9531","php",-0.0224104970436278,-4.18898111451695,0,-4.21139161156058,"211/7211"
"9532","asp.net",-0.155805568372734,-3.89623231952182,0,-4.05203788789456,"211/7211"
"9533","windows",0.0753684093539442,-4.41515242255967,0,-4.33978401320572,"211/7211"
"9534","flex",0.448061312737414,-5.44141821018871,0,-4.9933568974513,"211/7211"
"9535","visual-studio",-0.0501556911007496,-4.33410148089045,0,-4.3842571719912,"211/7211"
"9536","java",-0.0734541858611159,-4.30844736888416,0,-4.38190155474528,"211/7211"
"9537","vb.net",0.256443086984445,-5.05992658581313,0,-4.80348349882869,"211/7211"
"9538","version-control",0.249191048311017,-5.11432775265339,0,-4.86513670434237,"211/7211"
"9539","web",0.0765205770884049,-4.78348372138451,0,-4.7069631442961,"211/7211"
"9540","svn",-0.0632024807717844,-4.47298242809712,0,-4.53618490886891,"211/7211"
"9541","ruby",0.0767341672021887,-4.82464033193599,0,-4.7479061647338,"211/7211"
"9542","actionscript-3",0.466028033006858,-5.70478197498928,0,-5.23875394198243,"211/7211"
"9543","javascript",-0.0634661623948723,-4.53427819087834,0,-4.59774435327322,"211/7211"
"9544","xml",0.353374499682952,-5.52179419565237,0,-5.16841969596942,"211/7211"
"9545","c++",-0.0242065482132366,-4.70585311209481,0,-4.73005966030804,"211/7211"
"9546","discussion",0.645881138670408,-6.21693871376047,0,-5.57105757509007,"211/7211"
"9547","unix",0.166157824179059,-5.17182000058089,0,-5.00566217640183,"211/7211"
"9548","air",0.551883682671356,-6.06245542125761,0,-5.51057173858625,"211/7211"
"9549","unit-testing",0.0569332475906109,-4.95917490137094,0,-4.90224165378033,"211/7211"
"9550","string",0.547889331417492,-6.06245542125761,0,-5.51456608984011,"211/7211"
"9551","html",-0.0425983793775682,-4.74392828019463,0,-4.7865266595722,"211/7211"
"9552","performance",0.147739286797008,-5.17182000058089,0,-5.02408071378389,"211/7211"
"9553","gui",0.140999469692318,-5.17182000058089,0,-5.03082053088858,"211/7211"
"9554","css",0.0596351011961917,-5.00829923429871,0,-4.94866413310252,"211/7211"
"9555","csv",0.465625236481199,-5.92859130528947,0,-5.46296606880827,"211/7211"
"9556","linux",0.0253462912400219,-4.95917490137094,0,-4.93382861013092,"211/7211"
"9557","web-applications",0.333299178271596,-5.70478197498928,0,-5.37148279671769,"211/7211"
"9558","books",0.246104673988303,-5.52179419565237,0,-5.27568952166406,"211/7211"
"9559","data-structures",0.311577015562434,-5.70478197498928,0,-5.39320495942685,"211/7211"
"9560","browser",0.353141589976384,-5.81047543554781,0,-5.45733384557142,"211/7211"
"9561","extension-methods",3.31613619916048,-7.31688034792179,1,-4.00074414876131,"212/7212"
"9562","actionscript-3",2.10848612277797,-5.70478197498928,1,-3.59629585221131,"212/7212"
"9563","flex",1.93269324828512,-5.44141821018871,1,-3.50872496190359,"212/7212"
"9564","c#",0.153962134649005,-3.18255756219409,0,-3.02859542754508,"212/7212"
"9565",".net",0.0960469121349095,-3.36147489247532,0,-3.26542798034041,"212/7212"
"9566","asp.net",0.281203496700307,-3.89623231952182,0,-3.61502882282151,"212/7212"
"9567","language-agnostic",0.21628468060651,-4.06179436210342,0,-3.84550968149691,"212/7212"
"9568","database",0.121898851533996,-3.96657882911733,0,-3.84467997758333,"212/7212"
"9569","java",0.18261381798809,-4.30844736888416,0,-4.12583355089607,"212/7212"
"9570","visual-studio",0.178029348684934,-4.33410148089045,0,-4.15607213220552,"212/7212"
"9571","python",0.144251156366874,-4.41515242255967,0,-4.27090126619279,"212/7212"
"9572","sql-server",-0.025804865618153,-4.04203860952016,0,-4.06784347513832,"212/7212"
"9573","sql",0.0450078085220104,-4.30844736888416,0,-4.26343956036215,"212/7212"
"9574","php",-0.0129244727003332,-4.18898111451695,0,-4.20190558721728,"212/7212"
"9575","mvc",0.549076051186796,-5.52179419565237,0,-4.97271814446557,"212/7212"
"9576","ruby",0.229673502821648,-4.82464033193599,0,-4.59496682911434,"212/7212"
"9577","javascript",0.097337090407051,-4.53427819087834,0,-4.43694110047129,"212/7212"
"9578","asp.net-mvc",0.610796425290674,-5.70478197498928,0,-5.09398554969861,"212/7212"
"9579","windows",0.0340689190926621,-4.41515242255967,0,-4.381083503467,"212/7212"
"9580","c++",0.123179485660221,-4.70585311209481,0,-4.58267362643458,"212/7212"
"9581","web",0.128629366702488,-4.78348372138451,0,-4.65485435468202,"212/7212"
"9582","mysql",0.0619581700682332,-4.70585311209481,0,-4.64389494202657,"212/7212"
"9583","linux",0.164157814309374,-4.95917490137094,0,-4.79501708706157,"212/7212"
"9584","unit-testing",0.147139495935271,-4.95917490137094,0,-4.81203540543567,"212/7212"
"9585","vb.net",0.106321853952521,-5.05992658581313,0,-4.95360473186061,"212/7212"
"9586","svn",-0.158076198277521,-4.47298242809712,0,-4.63105862637464,"212/7212"
"9587","tools",0.0436451445890032,-4.95917490137094,0,-4.91552975678194,"212/7212"
"9588","oop",0.198535888367392,-5.36697684913375,0,-5.16844096076636,"212/7212"
"9589","ruby-on-rails",0.329352927610724,-5.70478197498928,0,-5.37542904737856,"212/7212"
"9590","winforms",0.27711877372873,-5.60913873939504,0,-5.33201996566631,"212/7212"
"9591","css",0.00648248120338399,-5.00829923429871,0,-5.00181675309532,"212/7212"
"9592","version-control",0.0522945159634478,-5.11432775265339,0,-5.06203323668994,"212/7212"
"9593","unix",0.0687274706651661,-5.17182000058089,0,-5.10309252991573,"212/7212"
"9594","html",-0.151563513277335,-4.74392828019463,0,-4.89549179347196,"212/7212"
"9595","c",-0.0418102220550236,-5.00829923429871,0,-5.05010945635373,"212/7212"
"9596","testing",0.11862668708211,-5.44141821018871,0,-5.3227915231066,"212/7212"
"9597","string",0.388598585401002,-6.06245542125761,0,-5.67385683585661,"212/7212"
"9598","gui",-0.0199288597757378,-5.17182000058089,0,-5.19174886035663,"212/7212"
"9599","xml",0.135760228550772,-5.52179419565237,0,-5.38603396710159,"212/7212"
"9600","mac",0.306898221682663,-5.92859130528947,0,-5.62169308360681,"212/7212"
"9601","integer",5.3969986494117,-8.01035958891978,1,-2.61336093950809,"213/3213"
"9602","conversion",4.50783198356984,-7.31688034792179,1,-2.80904836435195,"213/3213"
"9603","c#",1.58704366526268,-3.18255756219409,1,-1.59551389693141,"213/3213"
"9604","floating-point",2.05259496539661,-7.31688034792179,0,-5.26428538252518,"213/3213"
"9605","python",0.742582912441883,-4.41515242255967,0,-3.67256951011778,"213/3213"
"9606",".net",0.153412189981112,-3.36147489247532,0,-3.2080627024942,"213/3213"
"9607","java",0.421202056457447,-4.30844736888416,0,-3.88724531242671,"213/3213"
"9608","language-agnostic",0.097914970495146,-4.06179436210342,0,-3.96387939160827,"213/3213"
"9609","sql",0.205432730151401,-4.30844736888416,0,-4.10301463873276,"213/3213"
"9610","files",0.986599170793696,-6.06245542125761,0,-5.07585625046391,"213/3213"
"9611","asp.net",0,-3.89623231952182,0,-3.89623231952182,"213/3213"
"9612","sql-server",0.0444541167205998,-4.04203860952016,0,-3.99758449279956,"213/3213"
"9613","javascript",0.238198341121547,-4.53427819087834,0,-4.2960798497568,"213/3213"
"9614","php",0,-4.18898111451695,0,-4.18898111451695,"213/3213"
"9615","c",0.289857616892195,-5.00829923429871,0,-4.71844161740651,"213/3213"
"9616","html",0.168756220763222,-4.74392828019463,0,-4.57517205943141,"213/3213"
"9617","mysql",0.151112682508761,-4.70585311209481,0,-4.55474042958605,"213/3213"
"9618","visual-studio",-0.0221138853392326,-4.33410148089045,0,-4.35621536622969,"213/3213"
"9619","windows",0,-4.41515242255967,0,-4.41515242255967,"213/3213"
"9620","svn",0,-4.47298242809712,0,-4.47298242809712,"213/3213"
"9621","css",0.205234319593057,-5.00829923429871,0,-4.80306491470565,"213/3213"
"9622","multithreading",0.551842812616121,-5.81047543554781,0,-5.25863262293169,"213/3213"
"9623","gui",0.265926344420096,-5.17182000058089,0,-4.9058936561608,"213/3213"
"9624","database",-0.280565883106405,-3.96657882911733,0,-4.24714471222373,"213/3213"
"9625","c++",0.0229324097911273,-4.70585311209481,0,-4.68292070230368,"213/3213"
"9626","data-structures",0.447689634192854,-5.70478197498928,0,-5.25709234079643,"213/3213"
"9627","discussion",0.651215347307716,-6.21693871376047,0,-5.56572336645276,"213/3213"
"9628","web",0,-4.78348372138451,0,-4.78348372138451,"213/3213"
"9629","winforms",0.365597158787734,-5.60913873939504,0,-5.2435415806073,"213/3213"
"9630","performance",0.15205644005907,-5.17182000058089,0,-5.01976356052182,"213/3213"
"9631","xml",0.298319773542639,-5.52179419565237,0,-5.22347442210973,"213/3213"
"9632","ruby",-0.0311619810539906,-4.82464033193599,0,-4.85580231298998,"213/3213"
"9633","unit-testing",0.00769798899720265,-4.95917490137094,0,-4.95147691237374,"213/3213"
"9634","linux",0,-4.95917490137094,0,-4.95917490137094,"213/3213"
"9635","tools",0,-4.95917490137094,0,-4.95917490137094,"213/3213"
"9636","vb.net",0.0433524955154278,-5.05992658581313,0,-5.01657409029771,"213/3213"
"9637","loops",0.862029768569927,-6.91108306907481,0,-6.04905330050488,"213/3213"
"9638","string",0.465450492824746,-6.06245542125761,0,-5.59700492843286,"213/3213"
"9639","compiler",0.581792839138005,-6.39959277263563,0,-5.81779993349762,"213/3213"
"9640","winapi",0.425324382884089,-6.06245542125761,0,-5.63713103837352,"213/3213"
"9641","firebird",3.52685304414856,-7.31688034792179,1,-3.79002730377323,"213/8213"
"9642","csv",2.86373311771322,-5.92859130528947,1,-3.06485818757625,"213/8213"
"9643","sql",1.495709692847,-4.30844736888416,1,-2.81273767603716,"213/8213"
"9644","tools",1.52893403770588,-4.95917490137094,1,-3.43024086366506,"213/8213"
"9645","sql-server",0.661810641473632,-4.04203860952016,0,-3.38022796804653,"213/8213"
"9646","database",0.426326445094913,-3.96657882911733,0,-3.54025238402242,"213/8213"
"9647","c#",0.0729122080737707,-3.18255756219409,0,-3.10964535412032,"213/8213"
"9648",".net",-0.0327339326736525,-3.36147489247532,0,-3.39420882514897,"213/8213"
"9649","language-agnostic",0.221626829231963,-4.06179436210342,0,-3.84016753287146,"213/8213"
"9650","php",0.239376909448889,-4.18898111451695,0,-3.94960420506806,"213/8213"
"9651","mysql",0.41474753698237,-4.70585311209481,0,-4.29110557511244,"213/8213"
"9652","files",1.00634921330913,-6.06245542125761,0,-5.05610620794848,"213/8213"
"9653","java",0.168532382983506,-4.30844736888416,0,-4.13991498590066,"213/8213"
"9654","python",0.149723358241681,-4.41515242255967,0,-4.26542906431799,"213/8213"
"9655","windows",0.144653855189563,-4.41515242255967,0,-4.2704985673701,"213/8213"
"9656","xml",0.589995207196919,-5.52179419565237,0,-4.93179898845545,"213/8213"
"9657","vb.net",0.381621571143911,-5.05992658581313,0,-4.67830501466922,"213/8213"
"9658","visual-studio",0.0406783787033829,-4.33410148089045,0,-4.29342310218707,"213/8213"
"9659","javascript",0.0718690705081902,-4.53427819087834,0,-4.46240912037015,"213/8213"
"9660","c",0.266653310385435,-5.00829923429871,0,-4.74164592391327,"213/8213"
"9661","flex",0.455931872539742,-5.44141821018871,0,-4.98548633764897,"213/8213"
"9662","html",0.120468732347402,-4.74392828019463,0,-4.62345954784723,"213/8213"
"9663","asp.net",-0.281738123986647,-3.89623231952182,0,-4.17797044350847,"213/8213"
"9664","ruby",0.117976626660305,-4.82464033193599,0,-4.70666370527569,"213/8213"
"9665","air",0.654597720642587,-6.06245542125761,0,-5.40785770061502,"213/8213"
"9666","web",0.0777108175505824,-4.78348372138451,0,-4.70577290383392,"213/8213"
"9667","svn",-0.0696084983813132,-4.47298242809712,0,-4.54259092647843,"213/8213"
"9668","actionscript-3",0.469761709246597,-5.70478197498928,0,-5.23502026574269,"213/8213"
"9669","linux",0.119430692158859,-4.95917490137094,0,-4.83974420921209,"213/8213"
"9670","string",0.539449128550097,-6.06245542125761,0,-5.52300629270751,"213/8213"
"9671","postgresql",0.682128164281477,-6.39959277263563,0,-5.71746460835415,"213/8213"
"9672","unix",0.129841129961806,-5.17182000058089,0,-5.04197887061909,"213/8213"
"9673","c++",-0.0930271413834373,-4.70585311209481,0,-4.79888025347824,"213/8213"
"9674","oracle",0.745190801348608,-6.62306871551015,0,-5.87787791416155,"213/8213"
"9675","gui",0.0849347497244056,-5.17182000058089,0,-5.08688525085649,"213/8213"
"9676","web-services",0.277448362367443,-5.60913873939504,0,-5.33169037702759,"213/8213"
"9677","version-control",0.0551703732841722,-5.11432775265339,0,-5.05915737936921,"213/8213"
"9678","linq",0.233614303840434,-5.52179419565237,0,-5.28817989181193,"213/8213"
"9679","css",-0.0178601142805883,-5.00829923429871,0,-5.0261593485793,"213/8213"
"9680","iis",0.279140306937679,-5.70478197498928,0,-5.42564166805161,"213/8213"
"9681",".net",0.571165055557838,-3.36147489247532,1,-2.79030983691748,"214/2214"
"9682","bdd",2.33673570290265,-7.31688034792179,1,-4.98014464501914,"214/2214"
"9683","c#",0.219874294104835,-3.18255756219409,1,-2.96268326808925,"214/2214"
"9684","tdd",1.24098035313132,-5.81047543554781,1,-4.56949508241649,"214/2214"
"9685","testing",1.07117504620383,-5.44141821018871,1,-4.37024316398488,"214/2214"
"9686","unit-testing",0.605588762849658,-4.95917490137094,0,-4.35358613852129,"214/2214"
"9687","sql",0.262212187460375,-4.30844736888416,0,-4.04623518142379,"214/2214"
"9688","python",0.295173327926516,-4.41515242255967,0,-4.11997909463315,"214/2214"
"9689","sql-server",0.118941394174315,-4.04203860952016,0,-3.92309721534585,"214/2214"
"9690","database",0.0524572509136718,-3.96657882911733,0,-3.91412157820366,"214/2214"
